DATE, OPEN, HIGH, LOW, CLOSE, VOL, OI, P, R, RINFO
19951005,45375.0000,46500.0000,44887.5000,46312.5000,5748,16961,0,0,0.0000
19951006,46631.2500,46781.2500,43875.0000,44287.5000,9300,17401,0,0,0.0000
19951009,43818.7500,44343.7500,42562.5000,42768.7500,7189,17079,0,0,0.0000
19951010,42000.0000,44512.5000,41812.5000,44175.0000,9405,17155,0,0,0.0000
19951011,43912.5000,45281.2500,43575.0000,44962.5000,6761,16669,0,0,0.0000
19951012,44156.2500,45150.0000,44156.2500,44493.7500,3785,16745,0,0,0.0000
19951013,45375.0000,46200.0000,45300.0000,45768.7500,6584,16478,0,0,0.0000
19951016,46500.0000,47587.5000,46425.0000,47212.5000,7989,15824,0,0,0.0000
19951017,47587.5000,48375.0000,45600.0000,45825.0000,10084,16005,0,0,0.0000
19951018,45750.0000,47231.2500,45187.5000,46331.2500,8552,15990,0,0,0.0000
19951019,46500.0000,47325.0000,46312.5000,47043.7500,5342,15031,0,0,0.0000
19951020,46687.5000,47025.0000,45675.0000,46856.2500,6109,14901,0,0,0.0000
19951023,46875.0000,47718.7500,46781.2500,47381.2500,5593,14667,0,0,0.0000
19951024,48000.0000,48168.7500,46125.0000,46725.0000,7741,14768,0,0,0.0000
19951025,47156.2500,47400.0000,45562.5000,45656.2500,6393,14586,0,0,0.0000
19951026,45731.2500,46406.2500,45281.2500,46275.0000,6753,14458,0,0,0.0000
19951027,46275.0000,46537.5000,45037.5000,46031.2500,6577,14607,0,0,0.0000
19951030,45468.7500,45750.0000,44718.7500,45206.2500,6033,14385,0,0,0.0000
19951031,44643.7500,45825.0000,44587.5000,45581.2500,5737,14151,0,0,0.0000
19951101,45375.0000,46218.7500,45131.2500,45843.7500,5657,14271,0,0,0.0000
19951102,46050.0000,46500.0000,46031.2500,46462.5000,4436,14330,0,0,0.0000
19951103,46312.5000,47250.0000,46312.5000,47175.0000,6509,13523,0,0,0.0000
19951106,46912.5000,47362.5000,46875.0000,47006.2500,5388,12658,0,0,0.0000
19951107,46875.0000,47287.5000,46725.0000,46856.2500,5371,12111,0,0,0.0000
19951108,46968.7500,48375.0000,46968.7500,47962.5000,8659,11720,0,0,0.0000
19951109,48093.7500,48337.5000,47512.5000,47587.5000,8136,11072,199603,199603,0.0000
19951110,46406.2500,46593.7500,45918.7500,46312.5000,5697,10305,0,0,-1293.7500
19951113,46500.0000,47437.5000,46500.0000,46912.5000,6721,10789,0,0,0.0000
19951114,47287.5000,47343.7500,45000.0000,45112.5000,11254,11330,0,0,0.0000
19951115,45281.2500,45937.5000,44925.0000,45825.0000,8163,12145,0,0,0.0000
19951116,45787.5000,45937.5000,44475.0000,44643.7500,11854,13003,0,0,0.0000
19951117,44531.2500,45225.0000,44531.2500,44868.7500,10779,13910,0,0,0.0000
19951120,44718.7500,45000.0000,42937.5000,43200.0000,10803,15267,0,0,0.0000
19951121,42693.7500,43312.5000,42412.5000,42693.7500,6844,15416,0,0,0.0000
19951122,42506.2500,42637.5000,40593.7500,41643.7500,11481,17368,0,0,0.0000
19951127,42112.5000,42525.0000,41925.0000,41981.2500,4551,17681,0,0,0.0000
19951128,42093.7500,42243.7500,40631.2500,40987.5000,7573,17643,0,0,0.0000
19951129,41062.5000,41400.0000,40218.7500,40612.5000,6225,17763,0,0,0.0000
19951130,40275.0000,40575.0000,38812.5000,39318.7500,11139,18337,0,0,0.0000
19951201,39318.7500,39862.5000,38662.5000,39150.0000,8045,18585,0,0,0.0000
19951204,38475.0000,39375.0000,38475.0000,38962.5000,7717,19221,0,0,0.0000
19951205,39300.0000,39656.2500,39093.7500,39543.7500,5051,19010,0,0,0.0000
19951206,39468.7500,39525.0000,38006.2500,38250.0000,8447,19288,0,0,0.0000
19951207,37781.2500,39093.7500,37781.2500,38831.2500,5818,19347,0,0,0.0000
19951208,39093.7500,39337.5000,37875.0000,38081.2500,6098,19655,0,0,0.0000
19951211,38625.0000,38718.7500,37968.7500,38381.2500,4616,19509,0,0,0.0000
19951212,38250.0000,39112.5000,37968.7500,38493.7500,6572,19108,0,0,0.0000
19951213,38343.7500,39637.5000,38325.0000,39262.5000,8857,19254,0,0,0.0000
19951214,39093.7500,40312.5000,39000.0000,39993.7500,8798,18754,0,0,0.0000
19951215,39937.5000,40462.5000,39787.5000,40406.2500,5194,18416,0,0,0.0000
19951218,40012.5000,40162.5000,38062.5000,38287.5000,7234,18863,0,0,0.0000
19951219,37443.7500,38025.0000,36937.5000,37312.5000,9127,18836,0,0,0.0000
19951220,37312.5000,37650.0000,35775.0000,35887.5000,8266,19231,0,0,0.0000
19951221,35850.0000,36450.0000,35362.5000,36262.5000,8110,19076,0,0,0.0000
19951222,36468.7500,36825.0000,36000.0000,36131.2500,3596,18850,0,0,0.0000
19951227,36000.0000,36187.5000,35550.0000,35700.0000,3676,18394,0,0,0.0000
19951228,35700.0000,36075.0000,34931.2500,35212.5000,5556,18996,0,0,0.0000
19951229,35400.0000,35625.0000,35175.0000,35587.5000,3145,18598,0,0,0.0000
19960102,34725.0000,35550.0000,34162.5000,34218.7500,6717,18717,0,0,0.0000
19960103,34087.5000,35400.0000,33900.0000,35156.2500,7781,19257,0,0,0.0000
19960104,34875.0000,36787.5000,34875.0000,36693.7500,10852,18918,0,0,0.0000
19960105,36562.5000,37293.7500,35925.0000,36093.7500,8900,18599,0,0,0.0000
19960110,35775.0000,36843.7500,35550.0000,36712.5000,6923,18542,0,0,0.0000
19960111,36562.5000,38812.5000,36468.7500,38643.7500,12762,17662,0,0,0.0000
19960112,38625.0000,38943.7500,37800.0000,38512.5000,7828,17314,0,0,0.0000
19960115,38512.5000,38625.0000,37012.5000,37106.2500,8920,17227,0,0,0.0000
19960116,36656.2500,39468.7500,36656.2500,38962.5000,13208,17601,0,0,0.0000
19960117,38643.7500,39562.5000,38643.7500,39112.5000,9114,16852,0,0,0.0000
19960118,38925.0000,40218.7500,38343.7500,39525.0000,10839,16314,0,0,0.0000
19960119,39375.0000,40218.7500,38850.0000,39243.7500,7419,15884,0,0,0.0000
19960122,39243.7500,40425.0000,39093.7500,40312.5000,8059,15322,0,0,0.0000
19960123,40218.7500,41025.0000,39975.0000,40125.0000,8806,15103,0,0,0.0000
19960124,39937.5000,40950.0000,39675.0000,40837.5000,9379,15003,0,0,0.0000
19960125,41362.5000,41962.5000,41100.0000,41906.2500,8257,14721,0,0,0.0000
19960126,41250.0000,44062.5000,41137.5000,43856.2500,14461,14641,0,0,0.0000
19960129,43856.2500,46462.5000,43856.2500,46293.7500,13080,14053,0,0,0.0000
19960130,45825.0000,46125.0000,44625.0000,44831.2500,11058,14090,0,0,0.0000
19960131,45000.0000,49312.5000,45000.0000,48225.0000,19006,15577,0,0,0.0000
19960201,48000.0000,48468.7500,47175.0000,47400.0000,8639,15628,0,0,0.0000
19960202,47625.0000,49031.2500,45375.0000,46406.2500,14977,14732,0,0,0.0000
19960205,46500.0000,46781.2500,44906.2500,45243.7500,7074,12778,0,0,0.0000
19960206,45843.7500,47812.5000,44531.2500,44775.0000,11425,12536,0,0,0.0000
19960207,44250.0000,44981.2500,43725.0000,44475.0000,8910,11715,0,0,0.0000
19960208,45093.7500,46837.5000,45093.7500,46387.5000,10005,11446,199605,199605,0.0000
19960209,45787.5000,46575.0000,45787.5000,46162.5000,8516,11120,0,0,-900.0000
19960212,46593.7500,47568.7500,44662.5000,44775.0000,12420,11816,0,0,0.0000
19960213,45093.7500,46106.2500,44437.5000,45168.7500,8627,12020,0,0,0.0000
19960214,45056.2500,45975.0000,45056.2500,45337.5000,6829,12599,0,0,0.0000
19960215,45112.5000,46687.5000,45112.5000,46087.5000,10181,13985,0,0,0.0000
19960216,45862.5000,46500.0000,45412.5000,45937.5000,9748,14710,0,0,0.0000
19960220,45412.5000,46125.0000,45000.0000,45600.0000,11163,15946,0,0,0.0000
19960221,45337.5000,46593.7500,44718.7500,46237.5000,8984,16657,0,0,0.0000
19960222,46312.5000,46650.0000,45768.7500,45862.5000,5575,16221,0,0,0.0000
19960223,45750.0000,46087.5000,43218.7500,43312.5000,10285,16732,0,0,0.0000
19960226,43218.7500,43875.0000,42412.5000,42656.2500,9492,16138,0,0,0.0000
19960227,42506.2500,43200.0000,42131.2500,43068.7500,8855,16264,0,0,0.0000
19960228,43125.0000,43575.0000,42225.0000,42356.2500,6391,16443,0,0,0.0000
19960229,42037.5000,44025.0000,42037.5000,43462.5000,8430,16211,0,0,0.0000
19960301,42937.5000,43125.0000,41493.7500,41550.0000,9805,15478,0,0,0.0000
19960304,41550.0000,42543.7500,41550.0000,41868.7500,4740,15242,0,0,0.0000
19960305,41625.0000,43087.5000,41512.5000,42825.0000,6400,15387,0,0,0.0000
19960306,42562.5000,42937.5000,42093.7500,42375.0000,5289,15372,0,0,0.0000
19960307,42468.7500,43275.0000,42112.5000,42262.5000,5708,15312,0,0,0.0000
19960308,42225.0000,42600.0000,41587.5000,42018.7500,6090,15662,0,0,0.0000
19960311,42112.5000,43031.2500,42112.5000,42375.0000,4592,15600,0,0,0.0000
19960312,42318.7500,43875.0000,42112.5000,43481.2500,8209,15716,0,0,0.0000
19960313,43218.7500,44325.0000,42900.0000,43012.5000,8266,15893,0,0,0.0000
19960314,43781.2500,44531.2500,43706.2500,44156.2500,6968,15963,0,0,0.0000
19960315,44550.0000,44775.0000,43762.5000,44418.7500,6597,15920,0,0,0.0000
19960318,44925.0000,45450.0000,44737.5000,45318.7500,6884,16612,0,0,0.0000
19960319,44775.0000,45075.0000,44325.0000,44643.7500,5846,16500,0,0,0.0000
19960320,44250.0000,44868.7500,44100.0000,44137.5000,6052,16404,0,0,0.0000
19960321,44212.5000,45150.0000,44025.0000,45000.0000,6565,16859,0,0,0.0000
19960322,45093.7500,45675.0000,44775.0000,44887.5000,6132,17392,0,0,0.0000
19960325,44812.5000,45187.5000,44550.0000,44700.0000,4106,17120,0,0,0.0000
19960326,44850.0000,46462.5000,43781.2500,46293.7500,12171,17566,0,0,0.0000
19960327,46293.7500,46837.5000,45581.2500,45656.2500,11021,17992,0,0,0.0000
19960328,45937.5000,46125.0000,45150.0000,45525.0000,7271,17693,0,0,0.0000
19960329,45637.5000,46500.0000,43125.0000,43293.7500,14085,17230,0,0,0.0000
19960401,43293.7500,43950.0000,42750.0000,42937.5000,8848,17048,0,0,0.0000
19960402,43218.7500,43650.0000,42937.5000,43443.7500,7146,16412,0,0,0.0000
19960403,43218.7500,43593.7500,42937.5000,43256.2500,5952,16167,0,0,0.0000
19960404,43387.5000,43950.0000,42600.0000,43218.7500,9042,15437,0,0,0.0000
19960408,43087.5000,43275.0000,41625.0000,42581.2500,12255,14510,0,0,0.0000
19960409,42581.2500,43312.5000,42581.2500,42993.7500,8270,13360,0,0,0.0000
19960410,42656.2500,45000.0000,42450.0000,44437.5000,10817,13074,199607,199607,0.0000
19960411,44118.7500,44475.0000,43762.5000,43912.5000,6735,9754,0,0,56.2500
19960412,43893.7500,44625.0000,43162.5000,43200.0000,9214,10062,0,0,0.0000
19960415,42562.5000,43275.0000,42375.0000,43087.5000,8801,10564,0,0,0.0000
19960416,43218.7500,43462.5000,42562.5000,43331.2500,11072,11087,0,0,0.0000
19960417,43725.0000,44400.0000,43500.0000,43968.7500,11689,11403,0,0,0.0000
19960418,43875.0000,44718.7500,43687.5000,44568.7500,11429,12809,0,0,0.0000
19960419,44718.7500,44775.0000,43818.7500,44362.5000,12214,14620,0,0,0.0000
19960422,44437.5000,49593.7500,44250.0000,49106.2500,13843,17600,0,0,0.0000
19960423,48750.0000,48937.5000,47493.7500,47587.5000,10809,18962,0,0,0.0000
19960424,47812.5000,48468.7500,47325.0000,47625.0000,6955,19832,0,0,0.0000
19960425,48187.5000,50062.5000,45900.0000,47043.7500,13970,20657,0,0,0.0000
19960426,47475.0000,47887.5000,46706.2500,47606.2500,4680,20815,0,0,0.0000
19960429,47250.0000,48487.5000,45562.5000,45937.5000,7843,20301,0,0,0.0000
19960430,46462.5000,46968.7500,45750.0000,46668.7500,5858,19955,0,0,0.0000
19960501,47175.0000,47925.0000,46875.0000,47625.0000,5286,19957,0,0,0.0000
19960502,48000.0000,48187.5000,46781.2500,47737.5000,6685,19635,0,0,0.0000
19960503,47812.5000,48150.0000,47456.2500,47831.2500,4393,20064,0,0,0.0000
19960506,47625.0000,47625.0000,46762.5000,46950.0000,3982,19978,0,0,0.0000
19960507,47156.2500,47625.0000,46987.5000,47400.0000,4495,19734,0,0,0.0000
19960508,47400.0000,48637.5000,47400.0000,48281.2500,8276,20431,0,0,0.0000
19960509,48281.2500,48712.5000,46125.0000,47625.0000,9264,19982,0,0,0.0000
19960510,48000.0000,48337.5000,47343.7500,47643.7500,3471,19804,0,0,0.0000
19960513,47175.0000,47550.0000,46800.0000,47268.7500,4986,19246,0,0,0.0000
19960514,47100.0000,48937.5000,46968.7500,47493.7500,8229,19238,0,0,0.0000
19960515,47343.7500,47756.2500,47250.0000,47418.7500,3743,19151,0,0,0.0000
19960516,47306.2500,48375.0000,47306.2500,48262.5000,5349,18739,0,0,0.0000
19960517,48131.2500,48431.2500,47718.7500,48243.7500,4778,19209,0,0,0.0000
19960520,48000.0000,48168.7500,46462.5000,47250.0000,7988,18709,0,0,0.0000
19960521,47343.7500,47531.2500,46500.0000,46575.0000,5639,18116,0,0,0.0000
19960522,46312.5000,46875.0000,44887.5000,45168.7500,11739,17216,0,0,0.0000
19960523,45000.0000,45337.5000,44100.0000,44193.7500,9429,16363,0,0,0.0000
19960524,43987.5000,44437.5000,43837.5000,44118.7500,5062,15390,0,0,0.0000
19960528,44025.0000,44381.2500,43687.5000,43818.7500,4934,14793,0,0,0.0000
19960529,44062.5000,44662.5000,43687.5000,43987.5000,6093,14578,0,0,0.0000
19960530,44343.7500,44437.5000,43425.0000,43443.7500,7866,13843,0,0,0.0000
19960531,43443.7500,43968.7500,43387.5000,43537.5000,5767,13524,0,0,0.0000
19960603,42937.5000,43237.5000,42093.7500,42206.2500,10190,13779,0,0,0.0000
19960604,42262.5000,42881.2500,42056.2500,42525.0000,9750,13476,0,0,0.0000
19960605,42750.0000,42975.0000,42525.0000,42693.7500,5195,12912,0,0,0.0000
19960606,42281.2500,42675.0000,42131.2500,42393.7500,6035,13150,0,0,0.0000
19960607,42656.2500,43462.5000,42656.2500,43256.2500,7709,12108,0,0,0.0000
19960610,42937.5000,44437.5000,42900.0000,44156.2500,9718,11628,199609,199609,0.0000
19960611,43387.5000,43800.0000,43237.5000,43368.7500,6205,9232,0,0,-487.5000
19960612,43537.5000,44062.5000,43537.5000,43950.0000,8655,10003,0,0,0.0000
19960613,44268.7500,44550.0000,42656.2500,42956.2500,12353,11024,0,0,0.0000
19960614,42975.0000,43443.7500,42937.5000,43162.5000,5647,11313,0,0,0.0000
19960617,43218.7500,44156.2500,43031.2500,43818.7500,9947,11981,0,0,0.0000
19960618,43987.5000,44437.5000,43800.0000,44212.5000,13214,13138,0,0,0.0000
19960619,44906.2500,44962.5000,43500.0000,44175.0000,12299,13779,0,0,0.0000
19960620,44062.5000,44400.0000,43912.5000,43987.5000,4415,14008,0,0,0.0000
19960621,43593.7500,43762.5000,42843.7500,43050.0000,6089,14185,0,0,0.0000
19960624,42843.7500,44737.5000,42843.7500,44212.5000,7763,14733,0,0,0.0000
19960625,43762.5000,44512.5000,43725.0000,44081.2500,4687,15017,0,0,0.0000
19960626,44081.2500,44550.0000,43931.2500,44493.7500,4180,15105,0,0,0.0000
19960627,44362.5000,44812.5000,44287.5000,44700.0000,4641,15125,0,0,0.0000
19960628,45000.0000,46125.0000,44887.5000,45543.7500,10237,15724,0,0,0.0000
19960701,43500.0000,45412.5000,43500.0000,45281.2500,9263,14813,0,0,0.0000
19960702,44962.5000,45075.0000,43875.0000,44193.7500,6719,14512,0,0,0.0000
19960703,44250.0000,44343.7500,43575.0000,43687.5000,4680,14787,0,0,0.0000
19960708,43687.5000,45000.0000,43687.5000,44418.7500,6900,14847,0,0,0.0000
19960709,44531.2500,44775.0000,42675.0000,42843.7500,10680,15244,0,0,0.0000
19960710,42900.0000,43725.0000,42900.0000,43518.7500,6384,14789,0,0,0.0000
19960711,43425.0000,43762.5000,43125.0000,43575.0000,5103,14348,0,0,0.0000
19960712,43181.2500,43293.7500,41812.5000,41981.2500,11521,15150,0,0,0.0000
19960715,42300.0000,42562.5000,39825.0000,39900.0000,13592,16016,0,0,0.0000
19960716,39375.0000,40537.5000,38475.0000,38606.2500,14823,16973,0,0,0.0000
19960717,39037.5000,40275.0000,38812.5000,40087.5000,9548,17036,0,0,0.0000
19960718,40218.7500,41512.5000,40200.0000,41231.2500,9722,16711,0,0,0.0000
19960719,42843.7500,43125.0000,39750.0000,40762.5000,9702,16436,0,0,0.0000
19960722,39187.5000,39750.0000,38062.5000,39018.7500,9866,15692,0,0,0.0000
19960723,39281.2500,39712.5000,38718.7500,39112.5000,6006,15375,0,0,0.0000
19960724,38850.0000,39712.5000,38850.0000,39037.5000,5506,15191,0,0,0.0000
19960725,39187.5000,39300.0000,38118.7500,38606.2500,7613,15777,0,0,0.0000
19960726,38493.7500,39150.0000,38287.5000,39018.7500,5838,15568,0,0,0.0000
19960729,38887.5000,40200.0000,38887.5000,39525.0000,6298,15153,0,0,0.0000
19960730,39262.5000,39637.5000,39018.7500,39468.7500,4894,14993,0,0,0.0000
19960731,39937.5000,40500.0000,39675.0000,39900.0000,7142,14786,0,0,0.0000
19960801,39843.7500,40275.0000,39525.0000,40012.5000,3688,14433,0,0,0.0000
19960802,39937.5000,40968.7500,39843.7500,40312.5000,6468,14187,0,0,0.0000
19960805,39956.2500,40687.5000,39843.7500,40462.5000,3953,13703,0,0,0.0000
19960806,40725.0000,41137.5000,40687.5000,40950.0000,6061,13380,0,0,0.0000
19960807,40987.5000,41343.7500,40593.7500,40987.5000,5314,13232,0,0,0.0000
19960808,41062.5000,44250.0000,41062.5000,43537.5000,20263,10619,199612,199612,0.0000
19960809,39975.0000,40462.5000,39487.5000,39693.7500,10092,9965,0,0,-3412.5000
19960812,39843.7500,40312.5000,39656.2500,40181.2500,7403,9951,0,0,0.0000
19960813,40425.0000,42000.0000,40425.0000,41906.2500,15691,10680,0,0,0.0000
19960814,42187.5000,42937.5000,41475.0000,41625.0000,12618,10786,0,0,0.0000
19960815,41775.0000,42431.2500,40968.7500,41681.2500,7807,11163,0,0,0.0000
19960816,41587.5000,42525.0000,41362.5000,41831.2500,5418,11686,0,0,0.0000
19960819,41831.2500,42637.5000,41437.5000,42487.5000,7469,12095,0,0,0.0000
19960820,42412.5000,43293.7500,42225.0000,43143.7500,8226,12545,0,0,0.0000
19960821,43218.7500,44400.0000,43143.7500,43875.0000,12172,14565,0,0,0.0000
19960822,43837.5000,45375.0000,43687.5000,45300.0000,15124,16667,0,0,0.0000
19960823,45300.0000,46125.0000,44287.5000,45956.2500,8634,17836,0,0,0.0000
19960826,45693.7500,48187.5000,44906.2500,46950.0000,11928,19509,0,0,0.0000
19960827,46125.0000,46781.2500,44475.0000,44700.0000,9373,20109,0,0,0.0000
19960828,44100.0000,44775.0000,43218.7500,43706.2500,9307,18883,0,0,0.0000
19960829,43593.7500,44175.0000,43200.0000,43893.7500,5696,19234,0,0,0.0000
19960830,43912.5000,44531.2500,43500.0000,44343.7500,4286,19716,0,0,0.0000
19960903,43312.5000,43612.5000,42093.7500,42487.5000,9044,18951,0,0,0.0000
19960904,42168.7500,42750.0000,41737.5000,42300.0000,6866,18291,0,0,0.0000
19960905,42037.5000,42637.5000,41812.5000,41850.0000,5461,18123,0,0,0.0000
19960906,41475.0000,42750.0000,40687.5000,42337.5000,11270,17294,0,0,0.0000
19960909,41737.5000,42300.0000,41550.0000,41700.0000,3897,16753,0,0,0.0000
19960910,41700.0000,42450.0000,41587.5000,41737.5000,5186,16949,0,0,0.0000
19960911,41475.0000,41812.5000,39937.5000,40087.5000,11521,16347,0,0,0.0000
19960912,40218.7500,40500.0000,39337.5000,39450.0000,11283,14641,0,0,0.0000
19960913,39337.5000,39937.5000,39150.0000,39262.5000,7633,13982,0,0,0.0000
19960916,39093.7500,40050.0000,38925.0000,39506.2500,7228,14951,0,0,0.0000
19960917,39468.7500,40218.7500,39281.2500,39693.7500,5692,14553,0,0,0.0000
19960918,39937.5000,40125.0000,39000.0000,39150.0000,7149,14117,0,0,0.0000
19960919,39000.0000,39487.5000,38812.5000,38850.0000,6503,13993,0,0,0.0000
19960920,38775.0000,39487.5000,38775.0000,38850.0000,5176,13678,0,0,0.0000
19960923,38850.0000,39262.5000,38531.2500,39206.2500,5630,14321,0,0,0.0000
19960924,39562.5000,39937.5000,39337.5000,39750.0000,6459,14473,0,0,0.0000
19960925,39937.5000,40218.7500,39750.0000,39918.7500,4403,13842,0,0,0.0000
19960926,39750.0000,39975.0000,39431.2500,39637.5000,3510,13781,0,0,0.0000
19960927,39506.2500,39825.0000,39262.5000,39468.7500,4534,13411,0,0,0.0000
19960930,39168.7500,39262.5000,38343.7500,38606.2500,7629,14050,0,0,0.0000
19961001,38812.5000,39600.0000,38812.5000,39281.2500,7944,14362,0,0,0.0000
19961002,39150.0000,40500.0000,39093.7500,39525.0000,9286,14539,0,0,0.0000
19961003,39450.0000,40387.5000,39412.5000,40293.7500,6953,14584,0,0,0.0000
19961004,40612.5000,41325.0000,40556.2500,41175.0000,8815,14582,0,0,0.0000
19961007,41343.7500,42375.0000,41343.7500,42262.5000,7811,14989,0,0,0.0000
19961008,42150.0000,42450.0000,41700.0000,42187.5000,7376,14588,0,0,0.0000
19961009,42093.7500,43312.5000,42093.7500,42581.2500,10235,15231,0,0,0.0000
19961010,42375.0000,43275.0000,42225.0000,43087.5000,7671,15214,0,0,0.0000
19961011,43200.0000,43800.0000,43162.5000,43612.5000,6695,15333,0,0,0.0000
19961014,43875.0000,44062.5000,42393.7500,43162.5000,8916,15633,0,0,0.0000
19961015,43031.2500,43237.5000,42450.0000,42825.0000,6396,14696,0,0,0.0000
19961016,43425.0000,43593.7500,41906.2500,42075.0000,9783,14273,0,0,0.0000
19961017,41625.0000,42037.5000,41062.5000,41212.5000,7170,13349,0,0,0.0000
